date;gracia;pr;eixample;prat;montcada;ciutadella;hebron;badalona
2017-06-01 01:00:00;29.0;24.0;34.0;28.0;26.0;43.0;21.0;46.0
2017-06-01 02:00:00;16.0;14.0;27.0;27.0;17.0;9.0;46.0;24.0
2017-06-01 03:00:00;11.0;14.0;9.0;22.0;11.0;4.0;40.0;17.0
2017-06-01 04:00:00;13.0;27.0;14.0;23.0;10.0;4.0;21.0;8.0
2017-06-01 05:00:00;40.0;33.0;42.0;16.0;5.0;2.0;21.0;13.0
2017-06-01 06:00:00;14.0;26.0;21.0;13.0;2.0;2.0;10.0;2.0
2017-06-01 07:00:00;7.0;11.0;5.0;17.0;4.0;5.0;11.0;7.0
2017-06-01 08:00:00;14.0;18.0;9.0;19.0;9.0;19.0;27.0;18.0
2017-06-01 09:00:00;13.0;25.0;15.0;34.0;19.0;34.0;27.0;55.0
2017-06-01 10:00:00;17.0;45.0;19.0;64.0;53.0;54.0;44.0;72.0
2017-06-01 11:00:00;28.0;65.0;28.0;89.0;66.0;68.0;56.0;84.0
2017-06-01 12:00:00;38.0;90.0;39.0;95.0;86.0;68.0;74.0;102.0
2017-06-01 13:00:00;50.0;104.0;58.0;105.0;103.0;86.0;85.0;110.0
2017-06-01 14:00:00;72.0;122.0;76.0;122.0;114.0;95.0;103.0;110.0
2017-06-01 15:00:00;86.0;125.0;81.0;123.0;114.0;87.0;118.0;109.0
2017-06-01 16:00:00;69.0;118.0;64.0;105.0;116.0;74.0;110.0;115.0
2017-06-01 17:00:00;62.0;89.0;53.0;104.0;104.0;96.0;101.0;115.0
2017-06-01 18:00:00;65.0;84.0;58.0;104.0;99.0;93.0;105.0;99.0
2017-06-01 19:00:00;46.0;75.0;46.0;110.0;81.0;61.0;88.0;87.0
2017-06-01 20:00:00;42.0;78.0;37.0;104.0;65.0;35.0;77.0;77.0
2017-06-01 21:00:00;38.0;65.0;32.0;95.0;73.0;59.0;57.0;88.0
2017-06-01 22:00:00;15.0;54.0;24.0;84.0;63.0;59.0;32.0;92.0
2017-06-01 23:00:00;32.0;48.0;38.0;73.0;43.0;43.0;37.0;91.0
2017-06-02 00:00:00;58.0;64.0;51.0;49.0;25.0;37.0;39.0;45.0
2017-06-02 01:00:00;65.0;58.0;58.0;33.0;9.0;31.0;35.0;22.0
2017-06-02 02:00:00;53.0;54.0;54.0;35.0;5.0;25.0;58.0;11.0
2017-06-02 03:00:00;53.0;65.0;38.0;29.0;12.0;28.0;63.0;44.0
2017-06-02 04:00:00;53.0;36.0;43.0;19.0;31.0;28.0;63.0;57.0
2017-06-02 05:00:00;21.0;56.0;16.0;17.0;26.0;14.0;55.0;45.0
2017-06-02 06:00:00;5.0;31.0;3.0;17.0;7.0;9.0;39.0;29.0
2017-06-02 07:00:00;6.0;17.0;10.0;20.0;4.0;4.0;31.0;21.0
2017-06-02 08:00:00;32.0;54.0;35.0;29.0;13.0;26.0;33.0;15.0
2017-06-02 09:00:00;40.0;54.0;34.0;70.0;20.0;29.0;64.0;26.0
2017-06-02 10:00:00;41.0;61.0;45.0;85.0;31.0;44.0;70.0;51.0
2017-06-02 13:00:00;55.0;80.0;53.0;94.0;83.0;67.0;88.0;90.0
2017-06-02 15:00:00;55.0;78.0;55.0;97.0;80.0;65.0;88.0;86.0
2017-06-02 16:00:00;55.0;81.0;51.0;96.0;81.0;66.0;88.0;73.0
2017-06-02 17:00:00;48.0;72.0;45.0;92.0;70.0;56.0;84.0;67.0
2017-06-02 18:00:00;53.0;74.0;49.0;93.0;70.0;55.0;82.0;82.0
2017-06-02 19:00:00;32.0;72.0;25.0;94.0;69.0;43.0;64.0;72.0
2017-06-02 20:00:00;46.0;39.0;41.0;75.0;60.0;48.0;56.0;70.0
2017-06-02 21:00:00;39.0;40.0;31.0;72.0;49.0;46.0;56.0;56.0
2017-06-02 22:00:00;28.0;29.0;23.0;49.0;26.0;30.0;39.0;35.0
2017-06-02 23:00:00;37.0;52.0;27.0;53.0;18.0;26.0;67.0;31.0
2017-06-03 00:00:00;23.0;42.0;26.0;57.0;15.0;14.0;59.0;27.0
2017-06-03 01:00:00;25.0;34.0;36.0;64.0;15.0;29.0;38.0;11.0
2017-06-03 02:00:00;39.0;41.0;41.0;73.0;14.0;38.0;26.0;9.0
2017-06-03 03:00:00;28.0;36.0;42.0;43.0;12.0;45.0;45.0;15.0
2017-06-03 04:00:00;33.0;33.0;17.0;41.0;11.0;22.0;31.0;39.0
2017-06-03 05:00:00;42.0;57.0;36.0;22.0;13.0;22.0;60.0;25.0
2017-06-03 06:00:00;55.0;67.0;25.0;35.0;11.0;27.0;68.0;23.0
2017-06-03 07:00:00;51.0;48.0;44.0;41.0;1.0;16.0;55.0;21.0
2017-06-03 08:00:00;35.0;43.0;38.0;51.0;22.0;14.0;46.0;19.0
2017-06-03 09:00:00;45.0;50.0;40.0;85.0;49.0;37.0;64.0;37.0
2017-06-03 10:00:00;46.0;58.0;46.0;90.0;71.0;47.0;70.0;58.0
2017-06-03 11:00:00;46.0;69.0;44.0;93.0;66.0;40.0;74.0;68.0
2017-06-03 12:00:00;73.0;72.0;60.0;94.0;71.0;65.0;91.0;68.0
2017-06-03 13:00:00;66.0;74.0;56.0;93.0;77.0;21.0;77.0;58.0
2017-06-03 14:00:00;87.0;83.0;74.0;104.0;88.0;73.0;91.0;86.0
2017-06-03 15:00:00;97.0;93.0;85.0;99.0;89.0;91.0;97.0;95.0
2017-06-03 16:00:00;94.0;98.0;84.0;101.0;98.0;93.0;102.0;94.0
2017-06-03 17:00:00;91.0;107.0;82.0;110.0;110.0;64.0;110.0;108.0
2017-06-03 18:00:00;93.0;110.0;81.0;119.0;106.0;47.0;118.0;109.0
2017-06-03 19:00:00;87.0;109.0;78.0;131.0;99.0;58.0;114.0;74.0
2017-06-03 20:00:00;80.0;100.0;80.0;130.0;83.0;75.0;106.0;66.0
2017-06-03 21:00:00;86.0;100.0;91.0;143.0;68.0;68.0;90.0;70.0
2017-06-03 22:00:00;89.0;91.0;89.0;126.0;56.0;75.0;94.0;85.0
2017-06-03 23:00:00;76.0;88.0;70.0;90.0;86.0;77.0;91.0;87.0
2017-06-04 00:00:00;73.0;84.0;66.0;89.0;82.0;70.0;87.0;83.0
2017-06-04 01:00:00;73.0;83.0;66.0;90.0;80.0;69.0;84.0;76.0
2017-06-04 02:00:00;64.0;78.0;65.0;80.0;58.0;62.0;80.0;76.0
2017-06-04 03:00:00;60.0;77.0;56.0;80.0;38.0;61.0;71.0;75.0
2017-06-04 04:00:00;65.0;68.0;72.0;72.0;31.0;61.0;56.0;55.0
2017-06-04 05:00:00;64.0;60.0;59.0;49.0;20.0;52.0;54.0;56.0
2017-06-04 06:00:00;57.0;64.0;54.0;52.0;18.0;39.0;58.0;43.0
2017-06-04 07:00:00;62.0;64.0;61.0;55.0;22.0;42.0;76.0;43.0
2017-06-04 08:00:00;68.0;79.0;66.0;58.0;35.0;53.0;77.0;63.0
2017-06-04 09:00:00;60.0;65.0;57.0;60.0;50.0;50.0;61.0;75.0
2017-06-04 10:00:00;65.0;65.0;65.0;61.0;58.0;61.0;60.0;77.0
2017-06-04 11:00:00;60.0;63.0;51.0;75.0;61.0;55.0;64.0;70.0
2017-06-04 12:00:00;68.0;82.0;57.0;85.0;79.0;55.0;81.0;70.0
2017-06-04 13:00:00;45.0;76.0;49.0;87.0;77.0;65.0;67.0;81.0
2017-06-04 14:00:00;74.0;86.0;74.0;100.0;79.0;56.0;90.0;87.0
2017-06-04 15:00:00;82.0;93.0;71.0;106.0;75.0;26.0;99.0;77.0
2017-06-04 16:00:00;71.0;88.0;59.0;96.0;81.0;17.0;98.0;65.0
2017-06-04 17:00:00;61.0;67.0;45.0;88.0;69.0;36.0;76.0;68.0
2017-06-04 18:00:00;64.0;70.0;60.0;86.0;81.0;53.0;71.0;81.0
2017-06-04 19:00:00;71.0;75.0;68.0;71.0;69.0;60.0;65.0;72.0
2017-06-04 20:00:00;59.0;63.0;38.0;63.0;57.0;47.0;64.0;73.0
2017-06-04 21:00:00;11.0;48.0;5.0;65.0;38.0;31.0;36.0;73.0
2017-06-04 22:00:00;7.0;54.0;6.0;59.0;26.0;28.0;41.0;73.0
2017-06-04 23:00:00;27.0;26.0;11.0;58.0;34.0;34.0;48.0;76.0
2017-06-05 00:00:00;51.0;26.0;37.0;54.0;10.0;36.0;67.0;76.0
2017-06-05 01:00:00;59.0;60.0;50.0;53.0;38.0;52.0;74.0;61.0
2017-06-05 02:00:00;55.0;60.0;54.0;72.0;34.0;55.0;62.0;49.0
2017-06-05 03:00:00;47.0;45.0;42.0;60.0;31.0;46.0;42.0;40.0
2017-06-05 04:00:00;44.0;33.0;37.0;53.0;31.0;35.0;31.0;33.0
2017-06-05 05:00:00;50.0;42.0;42.0;50.0;35.0;42.0;50.0;41.0
2017-06-05 06:00:00;55.0;50.0;49.0;43.0;46.0;46.0;60.0;51.0
2017-06-05 07:00:00;44.0;45.0;40.0;51.0;33.0;45.0;45.0;41.0
2017-06-05 08:00:00;45.0;38.0;41.0;32.0;25.0;26.0;45.0;40.0
2017-06-05 09:00:00;35.0;24.0;30.0;41.0;29.0;21.0;36.0;35.0
2017-06-05 10:00:00;33.0;28.0;29.0;59.0;32.0;30.0;41.0;33.0
2017-06-05 11:00:00;28.0;32.0;28.0;54.0;21.0;30.0;30.0;35.0
2017-06-05 12:00:00;33.0;40.0;36.0;60.0;25.0;38.0;34.0;34.0
2017-06-05 13:00:00;44.0;46.0;44.0;65.0;46.0;47.0;39.0;44.0
2017-06-05 14:00:00;63.0;60.0;55.0;69.0;61.0;60.0;59.0;58.0
2017-06-05 15:00:00;65.0;67.0;59.0;80.0;64.0;49.0;67.0;64.0
2017-06-05 16:00:00;71.0;81.0;74.0;88.0;74.0;65.0;84.0;71.0
2017-06-05 17:00:00;79.0;92.0;75.0;89.0;84.0;57.0;93.0;84.0
2017-06-05 18:00:00;75.0;83.0;65.0;81.0;82.0;50.0;91.0;76.0
2017-06-05 19:00:00;69.0;72.0;60.0;79.0;66.0;49.0;79.0;71.0
2017-06-05 20:00:00;60.0;59.0;51.0;76.0;62.0;57.0;78.0;61.0
2017-06-05 21:00:00;48.0;47.0;38.0;70.0;50.0;55.0;76.0;54.0
2017-06-05 22:00:00;58.0;59.0;46.0;65.0;30.0;53.0;78.0;48.0
2017-06-05 23:00:00;65.0;69.0;59.0;68.0;37.0;61.0;80.0;31.0
2017-06-06 00:00:00;65.0;64.0;54.0;69.0;33.0;55.0;76.0;26.0
2017-06-06 01:00:00;62.0;71.0;53.0;72.0;20.0;56.0;66.0;48.0
2017-06-06 02:00:00;62.0;66.0;54.0;70.0;17.0;55.0;53.0;42.0
2017-06-06 03:00:00;62.0;63.0;51.0;51.0;15.0;28.0;51.0;44.0
2017-06-06 04:00:00;56.0;70.0;55.0;56.0;14.0;23.0;65.0;39.0
2017-06-06 05:00:00;61.0;61.0;54.0;20.0;10.0;37.0;71.0;38.0
2017-06-06 06:00:00;48.0;34.0;35.0;43.0;3.0;43.0;61.0;31.0
2017-06-06 07:00:00;36.0;37.0;18.0;24.0;6.0;16.0;24.0;28.0
2017-06-06 08:00:00;24.0;45.0;22.0;44.0;34.0;30.0;37.0;30.0
2017-06-06 09:00:00;29.0;44.0;31.0;73.0;50.0;34.0;57.0;35.0
2017-06-06 10:00:00;36.0;51.0;40.0;77.0;64.0;36.0;63.0;53.0
2017-06-06 11:00:00;41.0;57.0;34.0;79.0;62.0;42.0;85.0;70.0
2017-06-06 12:00:00;46.0;73.0;46.0;91.0;65.0;66.0;65.0;80.0
2017-06-06 13:00:00;66.0;94.0;67.0;111.0;90.0;57.0;94.0;103.0
2017-06-06 14:00:00;98.0;110.0;81.0;120.0;125.0;130.0;128.0;154.0
2017-06-06 15:00:00;115.0;130.0;117.0;115.0;114.0;126.0;128.0;150.0
2017-06-06 16:00:00;81.0;95.0;71.0;110.0;95.0;67.0;100.0;89.0
2017-06-06 17:00:00;70.0;77.0;63.0;97.0;81.0;65.0;86.0;78.0
2017-06-06 18:00:00;54.0;74.0;59.0;82.0;79.0;61.0;82.0;78.0
2017-06-06 19:00:00;55.0;71.0;49.0;82.0;78.0;56.0;77.0;75.0
2017-06-06 20:00:00;47.0;64.0;49.0;76.0;69.0;52.0;73.0;68.0
2017-06-06 21:00:00;57.0;63.0;50.0;83.0;69.0;62.0;77.0;73.0
2017-06-06 22:00:00;48.0;65.0;42.0;81.0;59.0;61.0;74.0;75.0
2017-06-06 23:00:00;43.0;68.0;26.0;76.0;56.0;63.0;64.0;78.0
2017-06-07 00:00:00;41.0;66.0;36.0;76.0;39.0;55.0;72.0;70.0
2017-06-07 01:00:00;51.0;53.0;35.0;61.0;29.0;27.0;62.0;47.0
2017-06-07 02:00:00;50.0;61.0;52.0;61.0;21.0;38.0;62.0;36.0
2017-06-07 03:00:00;56.0;59.0;52.0;60.0;16.0;43.0;64.0;52.0
2017-06-07 04:00:00;53.0;60.0;48.0;60.0;15.0;36.0;58.0;55.0
2017-06-07 05:00:00;50.0;56.0;45.0;66.0;5.0;45.0;59.0;64.0
2017-06-07 06:00:00;37.0;57.0;27.0;63.0;10.0;43.0;59.0;63.0
2017-06-07 07:00:00;36.0;53.0;23.0;56.0;30.0;40.0;61.0;58.0
2017-06-07 08:00:00;34.0;60.0;21.0;64.0;32.0;32.0;60.0;56.0
2017-06-07 09:00:00;34.0;60.0;25.0;62.0;27.0;41.0;60.0;60.0
2017-06-07 10:00:00;32.0;63.0;28.0;64.0;36.0;34.0;61.0;62.0
2017-06-07 11:00:00;37.0;65.0;25.0;66.0;48.0;33.0;67.0;61.0
2017-06-07 15:00:00;47.0;72.0;47.0;71.0;71.0;56.0;73.0;73.0
2017-06-07 16:00:00;41.0;72.0;36.0;74.0;72.0;51.0;72.0;71.0
2017-06-07 17:00:00;35.0;69.0;28.0;66.0;68.0;44.0;71.0;65.0
2017-06-07 18:00:00;34.0;65.0;29.0;70.0;64.0;47.0;65.0;65.0
2017-06-07 19:00:00;32.0;61.0;25.0;67.0;43.0;39.0;67.0;58.0
2017-06-07 20:00:00;39.0;57.0;25.0;63.0;55.0;30.0;67.0;50.0
2017-06-07 21:00:00;43.0;52.0;26.0;57.0;53.0;34.0;65.0;49.0
2017-06-07 22:00:00;37.0;42.0;28.0;51.0;49.0;33.0;48.0;41.0
2017-06-07 23:00:00;41.0;37.0;24.0;27.0;51.0;24.0;47.0;46.0
2017-06-08 00:00:00;39.0;51.0;32.0;23.0;44.0;13.0;42.0;49.0
2017-06-08 01:00:00;54.0;60.0;52.0;25.0;23.0;25.0;61.0;44.0
2017-06-08 02:00:00;52.0;62.0;59.0;25.0;24.0;27.0;41.0;46.0
2017-06-08 03:00:00;59.0;57.0;50.0;26.0;24.0;23.0;45.0;57.0
2017-06-08 04:00:00;60.0;57.0;52.0;25.0;32.0;22.0;46.0;61.0
2017-06-08 05:00:00;51.0;49.0;35.0;20.0;15.0;7.0;40.0;53.0
2017-06-08 06:00:00;44.0;25.0;28.0;23.0;8.0;26.0;38.0;30.0
2017-06-08 07:00:00;40.0;52.0;18.0;22.0;8.0;38.0;43.0;12.0
2017-06-08 08:00:00;41.0;62.0;32.0;36.0;26.0;41.0;50.0;25.0
2017-06-08 09:00:00;53.0;60.0;41.0;58.0;61.0;35.0;66.0;38.0
2017-06-08 10:00:00;46.0;58.0;43.0;78.0;66.0;42.0;74.0;43.0
2017-06-08 11:00:00;50.0;69.0;39.0;86.0;76.0;35.0;82.0;62.0
2017-06-08 12:00:00;57.0;77.0;38.0;87.0;65.0;35.0;89.0;69.0
2017-06-08 13:00:00;59.0;80.0;50.0;87.0;72.0;32.0;92.0;70.0
2017-06-08 14:00:00;66.0;80.0;51.0;87.0;81.0;36.0;92.0;68.0
2017-06-08 15:00:00;63.0;79.0;53.0;91.0;81.0;40.0;91.0;67.0
2017-06-08 16:00:00;65.0;81.0;55.0;97.0;82.0;41.0;91.0;70.0
2017-06-08 17:00:00;59.0;78.0;46.0;89.0;85.0;40.0;89.0;64.0
2017-06-08 18:00:00;49.0;76.0;44.0;85.0;71.0;45.0;84.0;68.0
2017-06-08 19:00:00;41.0;72.0;36.0;84.0;60.0;38.0;79.0;65.0
2017-06-08 20:00:00;45.0;64.0;33.0;82.0;46.0;25.0;73.0;58.0
2017-06-08 21:00:00;42.0;51.0;32.0;82.0;37.0;25.0;63.0;61.0
2017-06-08 22:00:00;48.0;63.0;39.0;90.0;34.0;25.0;64.0;60.0
2017-06-08 23:00:00;58.0;66.0;36.0;81.0;36.0;17.0;67.0;47.0
2017-06-09 00:00:00;59.0;54.0;59.0;71.0;41.0;35.0;65.0;43.0
2017-06-09 01:00:00;61.0;61.0;56.0;47.0;28.0;51.0;54.0;51.0
2017-06-09 02:00:00;58.0;53.0;60.0;40.0;21.0;62.0;36.0;55.0
2017-06-09 03:00:00;49.0;60.0;43.0;41.0;19.0;54.0;42.0;47.0
2017-06-09 04:00:00;58.0;46.0;50.0;29.0;22.0;50.0;47.0;43.0
2017-06-09 05:00:00;56.0;58.0;50.0;27.0;24.0;52.0;62.0;38.0
2017-06-09 06:00:00;36.0;46.0;32.0;30.0;17.0;29.0;38.0;31.0
2017-06-09 07:00:00;12.0;16.0;6.0;26.0;7.0;15.0;20.0;29.0
2017-06-09 08:00:00;5.0;6.0;5.0;33.0;9.0;8.0;19.0;16.0
2017-06-09 09:00:00;11.0;17.0;8.0;33.0;16.0;10.0;19.0;10.0
2017-06-09 14:00:00;42.0;77.0;38.0;109.0;63.0;59.0;79.0;78.0
2017-06-09 15:00:00;47.0;88.0;45.0;106.0;85.0;66.0;85.0;92.0
2017-06-09 16:00:00;38.0;90.0;45.0;110.0;86.0;70.0;68.0;84.0
2017-06-09 17:00:00;35.0;80.0;40.0;109.0;81.0;68.0;65.0;85.0
2017-06-09 18:00:00;40.0;77.0;32.0;106.0;75.0;69.0;63.0;85.0
2017-06-09 19:00:00;26.0;73.0;27.0;99.0;72.0;60.0;50.0;79.0
2017-06-09 20:00:00;10.0;56.0;11.0;97.0;74.0;64.0;44.0;73.0
2017-06-09 21:00:00;13.0;39.0;5.0;92.0;64.0;59.0;55.0;70.0
2017-06-09 22:00:00;25.0;32.0;15.0;95.0;46.0;52.0;44.0;68.0
2017-06-09 23:00:00;28.0;8.0;12.0;65.0;38.0;48.0;13.0;54.0
2017-06-10 00:00:00;14.0;4.0;10.0;41.0;21.0;33.0;4.0;29.0
2017-06-10 01:00:00;2.0;3.0;5.0;30.0;7.0;20.0;7.0;27.0
2017-06-10 02:00:00;2.0;9.0;6.0;36.0;3.0;13.0;9.0;15.0
2017-06-10 03:00:00;4.0;6.0;3.0;32.0;2.0;2.0;10.0;6.0
2017-06-10 04:00:00;3.0;6.0;2.0;27.0;3.0;1.0;6.0;2.0
2017-06-10 05:00:00;2.0;2.0;3.0;28.0;4.0;2.0;5.0;3.0
2017-06-10 06:00:00;3.0;7.0;3.0;27.0;5.0;3.0;6.0;12.0
2017-06-10 07:00:00;4.0;9.0;4.0;31.0;10.0;4.0;12.0;15.0
2017-06-10 08:00:00;6.0;29.0;8.0;39.0;21.0;6.0;42.0;27.0
2017-06-10 09:00:00;10.0;54.0;15.0;52.0;29.0;14.0;62.0;39.0
2017-06-10 10:00:00;11.0;76.0;11.0;63.0;69.0;33.0;57.0;55.0
2017-06-10 11:00:00;16.0;87.0;19.0;76.0;84.0;52.0;58.0;50.0
2017-06-10 12:00:00;47.0;87.0;54.0;93.0;96.0;62.0;90.0;67.0
2017-06-10 13:00:00;80.0;102.0;67.0;101.0;111.0;32.0;105.0;91.0
2017-06-10 14:00:00;75.0;99.0;63.0;109.0;99.0;30.0;99.0;84.0
2017-06-10 15:00:00;84.0;113.0;76.0;114.0;89.0;37.0;106.0;86.0
2017-06-10 16:00:00;81.0;98.0;70.0;94.0;84.0;43.0;108.0;87.0
2017-06-10 17:00:00;72.0;89.0;62.0;97.0;78.0;47.0;95.0;91.0
2017-06-10 18:00:00;74.0;89.0;64.0;104.0;72.0;31.0;91.0;73.0
2017-06-10 19:00:00;67.0;82.0;45.0;99.0;69.0;27.0;88.0;48.0
2017-06-10 20:00:00;57.0;68.0;35.0;100.0;41.0;18.0;82.0;46.0
2017-06-10 21:00:00;48.0;59.0;44.0;104.0;39.0;32.0;66.0;31.0
2017-06-10 22:00:00;42.0;47.0;50.0;98.0;27.0;35.0;15.0;13.0
2017-06-10 23:00:00;20.0;17.0;30.0;62.0;10.0;21.0;5.0;3.0
2017-06-11 00:00:00;5.0;3.0;6.0;32.0;13.0;1.0;13.0;5.0
2017-06-11 01:00:00;6.0;4.0;2.0;32.0;11.0;2.0;9.0;33.0
2017-06-11 02:00:00;5.0;21.0;2.0;40.0;9.0;2.0;25.0;38.0
2017-06-11 03:00:00;4.0;20.0;3.0;37.0;6.0;2.0;50.0;41.0
2017-06-11 04:00:00;4.0;4.0;2.0;40.0;8.0;2.0;63.0;34.0
2017-06-11 05:00:00;3.0;28.0;3.0;34.0;7.0;2.0;78.0;18.0
2017-06-11 06:00:00;3.0;11.0;3.0;34.0;7.0;2.0;77.0;13.0
2017-06-11 07:00:00;4.0;17.0;4.0;36.0;13.0;4.0;44.0;22.0
2017-06-11 08:00:00;5.0;31.0;9.0;45.0;28.0;16.0;36.0;40.0
2017-06-11 09:00:00;15.0;56.0;13.0;50.0;44.0;34.0;60.0;56.0
2017-06-11 10:00:00;17.0;81.0;15.0;59.0;64.0;48.0;69.0;75.0
2017-06-11 11:00:00;25.0;67.0;34.0;93.0;93.0;62.0;78.0;93.0
2017-06-11 12:00:00;79.0;63.0;52.0;108.0;110.0;96.0;99.0;109.0
2017-06-11 13:00:00;81.0;91.0;56.0;110.0;123.0;80.0;117.0;129.0
2017-06-11 14:00:00;92.0;113.0;82.0;131.0;139.0;34.0;111.0;130.0
2017-06-11 15:00:00;108.0;128.0;99.0;125.0;118.0;41.0;125.0;156.0
2017-06-11 16:00:00;89.0;107.0;81.0;103.0;113.0;18.0;113.0;125.0
2017-06-11 17:00:00;80.0;96.0;65.0;92.0;84.0;14.0;99.0;98.0
2017-06-11 18:00:00;66.0;88.0;56.0;95.0;74.0;17.0;92.0;82.0
2017-06-11 19:00:00;62.0;85.0;50.0;97.0;63.0;40.0;88.0;76.0
2017-06-11 20:00:00;53.0;72.0;36.0;101.0;59.0;24.0;79.0;67.0
2017-06-11 21:00:00;42.0;59.0;32.0;105.0;46.0;2.0;46.0;55.0
2017-06-11 22:00:00;42.0;42.0;44.0;101.0;26.0;19.0;20.0;45.0
2017-06-11 23:00:00;23.0;12.0;30.0;84.0;13.0;22.0;7.0;41.0
2017-06-12 00:00:00;3.0;9.0;4.0;34.0;7.0;5.0;8.0;20.0
2017-06-12 01:00:00;2.0;11.0;3.0;17.0;4.0;1.0;5.0;5.0
2017-06-12 02:00:00;2.0;10.0;2.0;19.0;7.0;1.0;7.0;10.0
2017-06-12 03:00:00;2.0;19.0;3.0;25.0;6.0;1.0;27.0;22.0
2017-06-12 04:00:00;2.0;31.0;1.0;24.0;4.0;1.0;25.0;12.0
2017-06-12 05:00:00;2.0;22.0;2.0;21.0;3.0;2.0;11.0;16.0
2017-06-12 06:00:00;3.0;6.0;2.0;18.0;2.0;3.0;6.0;10.0
2017-06-12 07:00:00;3.0;5.0;3.0;17.0;4.0;4.0;8.0;5.0
2017-06-12 08:00:00;7.0;9.0;6.0;26.0;8.0;10.0;37.0;31.0
2017-06-12 09:00:00;17.0;31.0;12.0;30.0;17.0;28.0;44.0;51.0
2017-06-12 10:00:00;45.0;61.0;27.0;53.0;56.0;63.0;73.0;73.0
2017-06-12 13:00:00;73.0;78.0;57.0;109.0;111.0;66.0;97.0;106.0
2017-06-12 14:00:00;83.0;93.0;85.0;123.0;105.0;73.0;116.0;120.0
2017-06-12 15:00:00;86.0;87.0;78.0;139.0;109.0;91.0;115.0;117.0
2017-06-12 16:00:00;72.0;91.0;59.0;146.0;112.0;93.0;110.0;115.0
2017-06-12 17:00:00;60.0;96.0;57.0;159.0;98.0;89.0;95.0;111.0
2017-06-12 18:00:00;55.0;105.0;39.0;153.0;95.0;94.0;95.0;106.0
2017-06-12 19:00:00;44.0;119.0;46.0;135.0;101.0;117.0;91.0;103.0
2017-06-12 20:00:00;66.0;103.0;56.0;129.0;102.0;90.0;103.0;116.0
2017-06-12 21:00:00;63.0;81.0;43.0;96.0;89.0;64.0;84.0;138.0
2017-06-12 22:00:00;55.0;67.0;21.0;85.0;64.0;9.0;53.0;129.0
2017-06-12 23:00:00;49.0;59.0;50.0;80.0;43.0;2.0;35.0;104.0
2017-06-13 00:00:00;40.0;23.0;55.0;70.0;29.0;56.0;39.0;32.0
2017-06-13 01:00:00;14.0;18.0;25.0;36.0;24.0;38.0;28.0;28.0
2017-06-13 02:00:00;4.0;19.0;8.0;31.0;16.0;10.0;18.0;42.0
2017-06-13 03:00:00;3.0;28.0;2.0;29.0;12.0;1.0;17.0;40.0
2017-06-13 04:00:00;2.0;21.0;2.0;29.0;14.0;1.0;10.0;37.0
2017-06-13 05:00:00;3.0;12.0;2.0;24.0;6.0;2.0;14.0;27.0
2017-06-13 06:00:00;3.0;5.0;3.0;21.0;4.0;2.0;8.0;15.0
2017-06-13 07:00:00;3.0;5.0;3.0;24.0;5.0;4.0;9.0;8.0
2017-06-13 08:00:00;4.0;11.0;7.0;29.0;11.0;9.0;16.0;13.0
2017-06-13 09:00:00;7.0;24.0;10.0;40.0;22.0;29.0;21.0;36.0
2017-06-13 10:00:00;8.0;68.0;12.0;57.0;40.0;44.0;39.0;53.0
2017-06-13 14:00:00;67.0;98.0;51.0;99.0;97.0;58.0;108.0;93.0
2017-06-13 15:00:00;69.0;101.0;55.0;98.0;92.0;57.0;110.0;91.0
2017-06-13 16:00:00;66.0;105.0;49.0;95.0;86.0;53.0;111.0;74.0
2017-06-13 17:00:00;60.0;96.0;43.0;96.0;79.0;62.0;105.0;79.0
2017-06-14 01:00:00;47.0;41.0;54.0;43.0;21.0;50.0;41.0;11.0
2017-06-14 02:00:00;30.0;41.0;47.0;31.0;11.0;44.0;45.0;10.0
2017-06-14 03:00:00;11.0;36.0;22.0;28.0;9.0;18.0;38.0;2.0
2017-06-14 04:00:00;2.0;23.0;6.0;27.0;7.0;3.0;60.0;2.0
2017-06-14 05:00:00;3.0;20.0;2.0;27.0;2.0;2.0;52.0;26.0
2017-06-14 06:00:00;3.0;3.0;2.0;24.0;1.0;3.0;40.0;28.0
2017-06-14 07:00:00;6.0;4.0;3.0;24.0;4.0;3.0;9.0;28.0
2017-06-14 08:00:00;11.0;42.0;6.0;30.0;16.0;5.0;58.0;33.0
2017-06-14 09:00:00;70.0;96.0;46.0;44.0;40.0;12.0;103.0;57.0
2017-06-14 10:00:00;58.0;79.0;43.0;81.0;89.0;24.0;115.0;43.0
2017-06-14 11:00:00;50.0;86.0;45.0;94.0;88.0;56.0;99.0;81.0
2017-06-14 12:00:00;54.0;94.0;46.0;104.0;82.0;31.0;106.0;83.0
2017-06-14 13:00:00;73.0;104.0;55.0;116.0;90.0;30.0;118.0;75.0
2017-06-14 14:00:00;75.0;110.0;58.0;111.0;110.0;39.0;118.0;83.0
2017-06-14 15:00:00;83.0;109.0;64.0;108.0;112.0;62.0;122.0;87.0
2017-06-14 16:00:00;82.0;111.0;63.0;108.0;108.0;66.0;119.0;80.0
2017-06-14 17:00:00;67.0;105.0;50.0;103.0;101.0;47.0;111.0;65.0
2017-06-14 18:00:00;62.0;103.0;44.0;100.0;94.0;40.0;106.0;68.0
2017-06-14 19:00:00;56.0;92.0;40.0;100.0;88.0;32.0;99.0;49.0
2017-06-14 20:00:00;55.0;73.0;37.0;93.0;71.0;14.0;81.0;58.0
